date,stock_ticker,stock_price,stock_price_log
2023-01-11,STK005,143.763443814039,4.968169197489152
2023-01-11,STK006,136.69626727093512,4.917761437365392
2023-01-11,STK007,181.5538359355405,5.201552226447602
2023-01-11,STK008,157.36399186706305,5.058561541495849
2023-01-11,STK009,227.6605453106588,5.427855683179534
2023-01-11,STK010,159.89398130324346,5.074510978751526
2023-01-11,STK011,66.66332282170325,4.199654918947537
2023-01-11,STK012,26.319029939352017,3.2702922493703044
2023-01-11,STK013,156.9350199495176,5.055831834002131
2023-01-11,STK014,116.48660878477862,4.757776320345549
2023-01-11,STK015,19.72695285416587,2.981985865844843
2023-01-11,STK016,76.83960298510507,4.341720171113258
2023-01-11,STK017,188.84917145900096,5.24094866185205
2023-01-11,STK018,104.9955738233964,4.653918195206124
2023-01-11,STK019,86.06941844426726,4.455154161862295
2023-01-11,STK020,100.23311554858704,4.607498628546365
2023-01-12,STK001,131.03999374657985,4.875502572383298
2023-01-12,STK002,141.0400852813932,4.9490441427504726
2023-01-12,STK003,11.138508628632827,2.4104083501898907
2023-01-12,STK004,43.06046617595592,3.762605318072596
2023-01-12,STK005,132.34906277189916,4.885442847211688
2023-01-12,STK006,141.46921865197703,4.952082157390468
2023-01-12,STK007,180.89595782513663,5.197922047348597
2023-01-12,STK008,155.58773547424082,5.0472097877781295
2023-01-12,STK009,224.4396040197656,5.413606646577907
2023-01-12,STK010,160.13590493701125,5.076022860549142
2023-01-12,STK011,67.08647160155029,4.205982408174353
2023-01-12,STK012,26.09954751880537,3.261917977734131
2023-01-12,STK013,155.04944150007293,5.0437440434765906
2023-01-12,STK014,113.36789330802712,4.730638223410235
2023-01-12,STK015,20.135712872663337,3.002494998328455
2023-01-12,STK016,78.62197579457164,4.364651250618813
2023-01-12,STK017,189.0882261771493,5.2422137113101055
2023-01-12,STK018,100.86255093492294,4.613758708168157
2023-01-12,STK019,86.26114451652649,4.4573792593501596
2023-01-12,STK020,99.93354007425796,4.604505365786686
2023-01-13,STK001,138.19284116827984,4.928650109472917
2023-01-13,STK002,139.5386029136816,4.93834128637613
2023-01-13,STK003,12.12459213489986,2.49523579789899
2023-01-13,STK004,45.00289477510622,3.806726816037035
2023-01-13,STK005,130.57047236030374,4.871913099092072
2023-01-13,STK006,144.5340813187369,4.973515336619698
2023-01-13,STK007,175.26040294694255,5.166272884763156
2023-01-13,STK008,156.44350322205602,5.05269494302738
2023-01-13,STK009,225.49710529166907,5.4183073220163
2023-01-13,STK010,162.35536481525227,5.0897875427534425
2023-01-13,STK011,68.11009904165523,4.22112549939481
2023-01-13,STK012,26.90588317602436,3.2923449681236625
2023-01-13,STK013,155.90424431990832,5.049242000323733
2023-01-13,STK014,125.66179416478025,4.83359412480364
2023-01-13,STK015,20.384400304482845,3.014769917368181
2023-01-13,STK016,76.2843191780032,4.334467401808858
2023-01-13,STK017,179.3287146659435,5.189220516511146
2023-01-13,STK018,102.0747437472951,4.625705326766976
2023-01-13,STK019,92.25258027009468,4.524530252937002
2023-01-13,STK020,103.74516077454707,4.641937514886087
2023-01-16,STK001,146.27116701001734,4.985462207331771
2023-01-16,STK002,134.55969058203087,4.902007896742438
2023-01-16,STK003,12.077213152244523,2.4913204665739817
2023-01-16,STK004,44.72925837351095,3.800627837238246
2023-01-16,STK005,136.97028710567375,4.91976401986539
2023-01-16,STK006,141.99970167136874,4.9558249566932
2023-01-16,STK007,178.2118365182677,5.1829729354922565
2023-01-16,STK008,155.69268123993598,5.047884072211304
2023-01-16,STK009,219.76264058290644,5.392548057472504
2023-01-16,STK010,157.56721948044148,5.0598521575686
2023-01-16,STK011,67.42518180004619,4.211018565352099
2023-01-16,STK012,28.251872498325163,3.341159738522375
2023-01-16,STK013,163.5387384502081,5.09704989469043
2023-01-16,STK014,124.89049783779272,4.827437336077256
2023-01-16,STK015,20.527132329284125,3.021747539310654
2023-01-16,STK016,80.03843020881273,4.382506896939654
2023-01-16,STK017,179.8047552145118,5.191871568932023
2023-01-16,STK018,104.8190463578574,4.6522354954301095
2023-01-16,STK019,96.19679713658292,4.566396063318896
2023-01-16,STK020,104.11173300820532,4.645464678282279
2023-01-17,STK001,147.26391351376026,4.992226307125681
2023-01-17,STK002,138.4468995910762,4.9304868556578585
2023-01-17,STK003,12.24741989648391,2.5053152941118912
2023-01-17,STK004,43.39169385752483,3.770268037018448
2023-01-17,STK005,130.39444737472738,4.870564067103784
2023-01-17,STK006,133.89312833496604,4.897041931999854
2023-01-17,STK007,178.52891793911775,5.184750593359422
2023-01-17,STK008,158.03657145605595,5.062826471154843
2023-01-17,STK009,224.6784999022747,5.414670491045338
2023-01-17,STK010,151.8900267481811,5.02315675075223
2023-01-17,STK011,68.4459885539136,4.226044945983772
2023-01-17,STK012,27.028407071883752,3.296888426694009
2023-01-17,STK013,164.48701236732416,5.102831614914218
2023-01-17,STK014,119.54130358721326,4.7836619483660385
2023-01-17,STK015,21.075300989966383,3.048101785634873
2023-01-17,STK016,79.24843393732905,4.372587651518971
2023-01-17,STK017,181.46452378459887,5.2010601733579875
2023-01-17,STK018,106.87282700632382,4.671639594945652
2023-01-17,STK019,95.28526325936905,4.556875163439187
2023-01-17,STK020,102.90631897329736,4.633819049830138
2023-01-18,STK001,147.5982943001914,4.9944943558678325
2023-01-18,STK002,138.9358498804013,4.934012314949623
2023-01-18,STK003,12.230595303122062,2.5039406241581283
2023-01-18,STK004,45.91589286151382,3.826811306842087
2023-01-18,STK005,126.45729034056878,4.839904625392909
2023-01-18,STK006,141.11366936868956,4.949565731336496
2023-01-18,STK007,179.85152075438327,5.192131625787748
2023-01-18,STK008,159.04855072238573,5.069209506065525
2023-01-18,STK009,227.1525160933904,5.425621668936451
2023-01-18,STK010,158.8955053720495,5.0682467872524315
2023-01-18,STK011,67.94616777714735,4.218715741319435
2023-01-18,STK012,26.822002401239,3.2892225358137237
2023-01-18,STK013,165.12123830924537,5.106679981715449
2023-01-18,STK014,125.71453353298853,4.834013729700132
2023-01-18,STK015,21.23134244615341,3.055478507166481
2023-01-18,STK016,82.29867229113326,4.410354975002872
2023-01-18,STK017,185.36217158716104,5.222311595566722
2023-01-18,STK018,110.16393911267272,4.701969611884514
2023-01-18,STK019,98.2483502341152,4.587498459098113
2023-01-18,STK020,100.77804772925948,4.6129205514559635
2023-01-19,STK001,150.50472545460872,5.013994482065505
2023-01-19,STK002,140.30061838582844,4.943787394695483
2023-01-19,STK003,12.409681905458966,2.5184769667735005
2023-01-19,STK004,44.13396352557033,3.7872296340131446
2023-01-19,STK005,147.79914456999313,4.995854220743585
2023-01-19,STK006,142.07195574117517,4.956333659828337
2023-01-19,STK007,182.6089730784019,5.2073471075800235
2023-01-19,STK008,157.45459906963129,5.059137156835467
2023-01-19,STK009,227.1525160933904,5.425621668936451
2023-01-19,STK010,160.958139097077,5.0811443255689275
2023-01-19,STK011,68.18908937748456,4.222284572249004
2023-01-19,STK012,27.24120889765287,3.3047308597992457
2023-01-19,STK013,166.47693920126088,5.114856796532301
2023-01-19,STK014,128.6975000233168,4.857464689575163
2023-01-19,STK015,21.374910233616365,3.0622178152171102
2023-01-19,STK016,80.39020016548925,4.386892280266975
2023-01-19,STK017,182.7103896831604,5.207902329217317
2023-01-19,STK018,104.8147638325922,4.6521946382300055
2023-01-19,STK019,96.96339102671828,4.574333495169825
2023-01-19,STK020,100.88029362969066,4.613934602335325
2023-01-20,STK001,146.39549686730012,4.986311841950999
2023-01-20,STK002,139.64097171218927,4.939074640907763
2023-01-20,STK003,12.478028088992222,2.523969344767342
2023-01-20,STK004,39.9468399920063,3.6875495700101024
2023-01-20,STK005,145.56429490299325,4.9806178783748445
2023-01-20,STK006,135.24050002959046,4.9070546751826765
2023-01-20,STK007,182.85620870891896,5.2087000992222015
2023-01-20,STK008,154.1135914422309,5.037689937283185
2023-01-20,STK009,222.71764410264737,5.405904799246392
2023-01-20,STK010,163.22378988163678,5.095122203239957
2023-01-20,STK011,69.17586539811947,4.2366520358675155
2023-01-20,STK012,27.992893964351587,3.3319506909783936
2023-01-20,STK013,165.4054547011188,5.108399760891743
2023-01-20,STK014,138.171972583856,4.928499087465592
2023-01-20,STK015,21.3472378366942,3.060922355974441
2023-01-20,STK016,79.75432200834382,4.378950934658478
2023-01-20,STK017,186.75463011939115,5.2297956168482385
2023-01-20,STK018,105.6605451825697,4.660231551504892
2023-01-20,STK019,93.30123558942498,4.5358333509534425
2023-01-20,STK020,96.80429558269238,4.572691369152213
2023-01-23,STK001,150.49518049327904,5.013931060375702
2023-01-23,STK002,138.05466090362896,4.927649700237438
2023-01-23,STK003,12.3967537739695,2.517434645915559
2023-01-23,STK004,40.03652348689581,3.6897921246758214
2023-01-23,STK005,148.58951643495843,5.001187580905053
2023-01-23,STK006,136.0285466968156,4.912864765892139
2023-01-23,STK007,179.7056123305212,5.1913200249686
2023-01-23,STK008,152.93560764889492,5.030016967763985
2023-01-23,STK009,218.4874474633621,5.386728564205141
2023-01-23,STK010,162.068549892027,5.088019393212384
2023-01-23,STK011,69.5746676417712,4.242400530422768
2023-01-23,STK012,27.21758737681472,3.3038633590854776
2023-01-23,STK013,164.22697337424242,5.101249454990357
2023-01-23,STK014,134.2571657629701,4.899757108224997
2023-01-23,STK015,21.563141591329785,3.07098544930913
2023-01-23,STK016,78.34732685556872,4.361151850231086
2023-01-23,STK017,192.4899322364215,5.260043852289605
2023-01-23,STK018,106.26955941559034,4.665978879479617
2023-01-23,STK019,87.49132500986558,4.471539645704208
2023-01-23,STK020,93.55521669618156,4.538551814887237
2023-01-24,STK001,160.09155348872716,5.075745860889052
2023-01-24,STK002,137.43670113452097,4.923163455725252
2023-01-24,STK003,12.450123447670856,2.5217305383371293
2023-01-24,STK004,39.35452942675287,3.6726110743828646
2023-01-24,STK005,158.62278784371182,5.066528980113584
2023-01-24,STK006,140.38119148746907,4.944361518853299
2023-01-24,STK007,186.86864987111045,5.230405962944776
2023-01-24,STK008,151.67166822360588,5.021718107037602
2023-01-24,STK009,210.02353400630204,5.347219591135142
2023-01-24,STK010,164.29728379871503,5.101677492945004
2023-01-24,STK011,68.59917931172392,4.228280571274329
2023-01-24,STK012,27.594804913833148,3.317627527246368
2023-01-24,STK013,166.4977480633515,5.114981784183997
2023-01-24,STK014,131.16933286172466,4.876489105755758
2023-01-24,STK015,21.53937830801437,3.069882809102546
2023-01-24,STK016,80.21993964702159,4.384772107998337
2023-01-24,STK017,192.24929310024228,5.258792931397158
2023-01-24,STK018,106.8958640099287,4.671855127010563
2023-01-24,STK019,80.03008891819259,4.3824026754390975
2023-01-24,STK020,94.62893211173493,4.54996326557572
2023-01-25,STK001,169.31713233846634,5.131773479166674
2023-01-25,STK002,134.8704117411562,4.904314404398401
2023-01-25,STK003,12.737444691529095,2.5445460563630937
2023-01-25,STK004,41.77706528706446,3.7323475116092597
2023-01-25,STK005,151.13139910260023,5.018149651149184
2023-01-25,STK006,146.90643180640976,4.9897958657912005
2023-01-25,STK007,186.44479049771863,5.2281351657556385
2023-01-25,STK008,148.7228116935093,5.002084249188678
2023-01-25,STK009,210.71084830118244,5.3504868064386155
2023-01-25,STK010,167.68762565066024,5.122102877499973
2023-01-25,STK011,69.11564846727605,4.235781166311372
2023-01-25,STK012,27.9521157192192,3.330492893309405
2023-01-25,STK013,169.44617634652982,5.1325353327145455
2023-01-25,STK014,131.16966395266297,4.876491629901557
2023-01-25,STK015,21.461446763273013,3.066258151671666
2023-01-25,STK016,85.03609290748129,4.443075788804676
2023-01-25,STK017,193.57107126619465,5.265644738399487
2023-01-25,STK018,107.15382478722634,4.674265416916915
2023-01-25,STK019,76.61665148413636,4.338814435421868
2023-01-25,STK020,92.29441131572857,4.524983590550266
2023-01-26,STK001,163.7614771530779,5.098410961543653
2023-01-26,STK002,135.86116476925827,4.9116335170317065
2023-01-26,STK003,12.59700730655095,2.5334592703930943
2023-01-26,STK004,41.41680789064093,3.7236867861372036
2023-01-26,STK005,160.49951100743394,5.078290895882775
2023-01-26,STK006,137.4857327876516,4.923520150178673
2023-01-26,STK007,176.18578141571976,5.171539014534994
2023-01-26,STK008,148.38304322347818,4.999797060211918
2023-01-26,STK009,219.00486007572545,5.389093921696859
2023-01-26,STK010,170.00580043528342,5.13583255667573
2023-01-26,STK011,69.28418185656314,4.238216624103433
2023-01-26,STK012,28.197736886280445,3.3392417224641244
2023-01-26,STK013,167.20522508380478,5.1192219506635395
2023-01-26,STK014,124.97564972621504,4.82811891613561
2023-01-26,STK015,21.334284683464137,3.0603153882346366
2023-01-26,STK016,87.51744093687844,4.471838098493878
2023-01-26,STK017,184.91603832781627,5.219901875181991
2023-01-26,STK018,102.65677950468148,4.631391186142153
2023-01-26,STK019,74.81736405300069,4.3150499977861685
2023-01-26,STK020,91.0808414071822,4.511747479264223
2023-01-27,STK001,163.7753781093015,5.098495843327236
2023-01-27,STK002,135.861729524405,4.911637673877954
2023-01-27,STK003,12.54190442915625,2.529075392027712
2023-01-27,STK004,44.75689419273889,3.801245493027751
2023-01-27,STK005,159.6061226454183,5.0727090467198535
2023-01-27,STK006,138.7917995900418,4.93297496556398
2023-01-27,STK007,178.80388298636706,5.186289579429595
2023-01-27,STK008,147.18184958288012,4.991668894228026
2023-01-27,STK009,232.72566137599807,5.44986034087626
2023-01-27,STK010,175.1321153437805,5.165540633917619
2023-01-27,STK011,69.01732871890322,4.234357613920344
2023-01-27,STK012,27.96798755858603,3.331060554628419
2023-01-27,STK013,168.08293275324206,5.124457504940221
2023-01-27,STK014,123.66948062908033,4.8176125280934965
2023-01-27,STK015,21.51452063707687,3.068728085636907
2023-01-27,STK016,87.21793131270529,4.46840994409511
2023-01-27,STK017,190.1076327788804,5.247590400076452
2023-01-27,STK018,104.08693031466495,4.645226418408158
2023-01-27,STK019,74.81736405300069,4.3150499977861685
2023-01-27,STK020,90.00458947658197,4.49986066321435
2023-01-30,STK001,161.24257943652242,5.082909935618665
2023-01-30,STK002,135.13037022497184,4.906240017815144
2023-01-30,STK003,12.469835480929596,2.5233125664156275
2023-01-30,STK004,43.79278523291528,3.7794690831047575
2023-01-30,STK005,155.10887465220108,5.044127287450784
2023-01-30,STK006,137.85720419371043,4.926218397212043
2023-01-30,STK007,178.1514778184553,5.182634187377839
2023-01-30,STK008,143.56858233330664,4.966812846697221
2023-01-30,STK009,232.72566137599807,5.44986034087626
2023-01-30,STK010,177.66500530353022,5.1798997844419885
2023-01-30,STK011,68.55719090975326,4.227668300721899
2023-01-30,STK012,28.204513231263,3.339482008800256
2023-01-30,STK013,168.19851438984458,5.125144915097016
2023-01-30,STK014,122.59454005355786,4.808882487873856
2023-01-30,STK015,21.289845520810715,3.058230222928416
2023-01-30,STK016,78.32199515037432,4.360828472238626
2023-01-30,STK017,189.73793948203613,5.245643854213744
2023-01-30,STK018,109.00592255415908,4.691402216112289
2023-01-30,STK019,73.44152340527069,4.296489489632911
2023-01-30,STK020,88.01166250903218,4.477469334208808
2023-01-31,STK001,152.45740019796162,5.026885214059767
2023-01-31,STK002,132.70425213359988,4.888122984032023
2023-01-31,STK003,12.523485852565978,2.5276057496484494
2023-01-31,STK004,41.869015997232246,3.734546078375197
2023-01-31,STK005,149.99065400268066,5.01057298550632
2023-01-31,STK006,142.88962888498384,4.962072506269751
2023-01-31,STK007,179.52350143807493,5.190306126589727
2023-01-31,STK008,141.1101209348343,4.949540585094561
2023-01-31,STK009,254.0535096337407,5.537544912680554
2023-01-31,STK010,181.6690978279477,5.202186888444751
2023-01-31,STK011,70.48772480728171,4.255438578449466
2023-01-31,STK012,27.063391627607302,3.29818195219853
2023-01-31,STK013,165.76471973046563,5.110569431943185
2023-01-31,STK014,124.05804189488562,4.820749535887327
2023-01-31,STK015,20.99281905385776,3.044180429428956
2023-01-31,STK016,79.7992976807592,4.379514703424041
2023-01-31,STK017,187.1901174960824,5.232124771496584
2023-01-31,STK018,107.04854329771304,4.673282407261771
2023-01-31,STK019,75.16868019997585,4.31973465749867
2023-01-31,STK020,88.01166250903218,4.477469334208808
2023-02-01,STK001,160.95913361775865,5.081150504303441
2023-02-01,STK002,134.20749000579582,4.8993870352438895
2023-02-01,STK003,12.370165387542343,2.5152875563669457
2023-02-01,STK004,43.78272843946651,3.7792394117486614
2023-02-01,STK005,151.3617136836871,5.0196724271454425
2023-02-01,STK006,144.08560165194783,4.970407578873378
2023-02-01,STK007,178.47956530684652,5.184474114592661
2023-02-01,STK008,139.1146787743458,4.9352986201364315
2023-02-01,STK009,254.23360526351345,5.538253550110191
2023-02-01,STK010,183.5031783968656,5.212231988308464
2023-02-01,STK011,70.93902394714546,4.261820690400321
2023-02-01,STK012,25.61944766463996,3.243351737478972
2023-02-01,STK013,166.34506375341977,5.114064328164393
2023-02-01,STK014,124.58107779989209,4.824956731256645
2023-02-01,STK015,20.28909593512928,3.0100835956803746
2023-02-01,STK016,81.4686262423352,4.400217992051197
2023-02-01,STK017,184.4909951292761,5.217600655402094
2023-02-01,STK018,110.95386131389655,4.709114451061405
2023-02-01,STK019,72.41211865039743,4.2823736700584165
2023-02-01,STK020,88.01166250903218,4.477469334208808
2023-02-02,STK001,161.62253228261534,5.085263568809122
2023-02-02,STK002,131.0499028230736,4.875578188243567
2023-02-02,STK003,12.29376280955737,2.5090920451115672
2023-02-02,STK004,44.84392252817331,3.8031880727047445
2023-02-02,STK005,172.21751913173247,5.1487583239368355
2023-02-02,STK006,135.17732682089374,4.906587448516581
2023-02-02,STK007,176.45869614912456,5.17308683283503
2023-02-02,STK008,139.2542422773185,4.936301343530546
2023-02-02,STK009,255.5905264462001,5.543576657834491
2023-02-02,STK010,181.3446848475972,5.200399556491003
2023-02-02,STK011,71.57114988509278,4.270692058200912
2023-02-02,STK012,24.90924116935852,3.215238865918015
2023-02-02,STK013,164.8891070128571,5.105273169244486
2023-02-02,STK014,130.0488318976283,4.867910009906059
2023-02-02,STK015,20.501333887736617,3.020489951722021
2023-02-02,STK016,80.28694814143897,4.385607069030025
2023-02-02,STK017,176.8705705684136,5.175418225361178
2023-02-02,STK018,119.15168973470844,4.780397385019589
2023-02-02,STK019,70.64551795980876,4.257674667058807
2023-02-02,STK020,85.39616328643487,4.447301173396953
2023-02-03,STK001,174.52491780399342,5.162067526886541
2023-02-03,STK002,135.3673357680501,4.90799208889336
2023-02-03,STK003,12.327952768831706,2.5118692667995495
2023-02-03,STK004,44.84392252817331,3.8031880727047445
2023-02-03,STK005,183.4524906391096,5.211955727373668
2023-02-03,STK006,138.77058208482555,4.932822080975445
2023-02-03,STK007,172.48118112811784,5.15028813561067
2023-02-03,STK008,137.87015223806924,4.926312316397545
2023-02-03,STK009,267.7205277374235,5.589943629459482
2023-02-03,STK010,184.84065998559453,5.219494156573458
2023-02-03,STK011,71.55005080129358,4.270397216013299
2023-02-03,STK012,24.502905042338124,3.1987916836780985
2023-02-03,STK013,164.78419773081768,5.104636725322147
2023-02-03,STK014,123.43285557251896,4.815697328645957
2023-02-03,STK015,19.890825122869384,2.9902585763125895
2023-02-03,STK016,78.50064274684803,4.363106812612779
2023-02-03,STK017,184.52063673137005,5.2177613094281385
2023-02-03,STK018,120.7908223331397,4.794060308551126
2023-02-03,STK019,70.64551795980876,4.257674667058807
2023-02-03,STK020,83.2011786177277,4.421261513805283
2023-02-06,STK001,174.52491780399342,5.162067526886541
2023-02-06,STK002,139.64550854163193,4.9391071296228555
2023-02-06,STK003,12.4637537357513,2.52282473089014
2023-02-06,STK004,44.84392252817331,3.8031880727047445
2023-02-06,STK005,184.3156283287472,5.216649659391766
2023-02-06,STK006,137.90864082394378,4.926591442908305
2023-02-06,STK007,171.73323249806907,5.145942298959997
2023-02-06,STK008,138.38719756554357,4.930055535765754
2023-02-06,STK009,283.1566111166451,5.646000140747935
2023-02-06,STK010,187.4221544996012,5.23336358319892
2023-02-06,STK011,72.20788792731918,4.27954929100222
2023-02-06,STK012,24.832916053942164,3.212170033379269
2023-02-06,STK013,161.0668568275122,5.0818195385861875
