date,STK001,STK002,STK003,STK004,STK005,STK006,STK007,STK008,STK009,STK010,STK011,STK012,STK013,STK014,STK015,STK016,STK017,STK018,STK019,STK020
2023-01-24,160.09155348872716,137.43670113452097,12.450123447670856,39.35452942675287,158.62278784371182,140.38119148746907,186.86864987111045,151.67166822360588,210.02353400630204,164.29728379871503,68.59917931172392,27.594804913833148,166.4977480633515,131.16933286172466,21.53937830801437,80.21993964702159,192.24929310024228,106.8958640099287,80.03008891819259,94.62893211173493
2023-01-25,169.31713233846634,134.8704117411562,12.737444691529095,41.77706528706446,151.13139910260023,146.90643180640976,186.44479049771863,148.7228116935093,210.71084830118244,167.68762565066024,69.11564846727605,27.952115719219197,169.44617634652982,131.16966395266297,21.461446763273013,85.03609290748129,193.57107126619465,107.15382478722634,76.61665148413636,92.29441131572857
2023-01-26,163.7614771530779,135.86116476925827,12.59700730655095,41.41680789064093,160.49951100743394,137.4857327876516,176.18578141571976,148.38304322347818,219.00486007572545,170.00580043528342,69.28418185656314,28.197736886280445,167.20522508380478,124.97564972621504,21.334284683464137,87.51744093687844,184.91603832781627,102.65677950468148,74.81736405300069,91.0808414071822
2023-01-27,163.7753781093015,135.861729524405,12.54190442915625,44.75689419273889,159.6061226454183,138.7917995900418,178.80388298636706,147.18184958288012,232.72566137599807,175.1321153437805,69.01732871890322,27.96798755858603,168.08293275324206,123.66948062908033,21.51452063707687,87.21793131270529,190.1076327788804,104.08693031466495,,90.00458947658197
2023-01-30,161.24257943652242,135.13037022497184,12.469835480929596,43.79278523291528,155.10887465220108,137.85720419371043,178.1514778184553,143.56858233330664,,177.66500530353022,68.55719090975326,28.204513231263,168.19851438984458,122.59454005355786,21.289845520810715,78.32199515037432,189.73793948203613,109.00592255415908,73.44152340527069,88.01166250903218
2023-01-31,152.45740019796162,132.70425213359988,12.523485852565978,41.869015997232246,149.99065400268066,142.88962888498384,179.52350143807493,141.1101209348343,254.0535096337407,181.6690978279477,70.48772480728171,27.063391627607302,165.76471973046563,124.05804189488562,20.99281905385776,79.7992976807592,187.1901174960824,107.04854329771304,75.16868019997585,
2023-02-01,160.95913361775865,134.20749000579582,12.370165387542343,43.78272843946651,151.3617136836871,144.08560165194783,178.47956530684652,139.1146787743458,254.23360526351345,183.50317839686556,70.93902394714546,25.619447664639956,166.34506375341977,124.58107779989209,20.28909593512928,81.4686262423352,184.4909951292761,110.95386131389655,72.41211865039743,
2023-02-02,161.62253228261534,131.0499028230736,12.29376280955737,44.84392252817331,172.21751913173247,135.17732682089374,176.45869614912456,139.2542422773185,255.5905264462001,181.3446848475972,71.57114988509278,24.909241169358516,164.8891070128571,130.0488318976283,20.501333887736617,80.28694814143897,176.8705705684136,119.15168973470844,70.64551795980876,85.39616328643487
2023-02-03,174.52491780399342,135.3673357680501,12.327952768831706,,183.4524906391096,138.77058208482555,172.48118112811784,137.87015223806924,267.7205277374235,184.84065998559453,71.55005080129358,24.502905042338124,164.78419773081768,123.43285557251896,19.890825122869384,78.50064274684803,184.52063673137005,120.7908223331397,,83.2011786177277
2023-02-06,,139.64550854163193,12.4637537357513,,184.3156283287472,137.90864082394378,171.73323249806907,138.38719756554357,283.1566111166451,187.42215449960116,72.20788792731918,24.832916053942164,161.0668568275122,119.79151828595208,19.68814253642624,80.74694512830334,184.7578888471085,122.02633916543094,71.81850561081251,83.84079532378777
2023-02-07,174.15389690565982,145.08704418112058,12.688899047412564,44.00757431349855,178.001514759661,137.58882249843194,170.13882790075286,139.25660205724333,,187.85710166882407,70.8033799560764,24.81797738319386,161.84623757554886,120.1984195181869,19.25250809259706,80.10289113389953,184.347042339306,119.79607741045974,69.23189452185795,83.49200069706187
2023-02-08,183.1814001120382,145.01986088077618,12.719966402948694,45.535084084287305,188.04131337039905,132.03471825831284,164.90646202217332,137.9319966142265,283.5848780145617,185.4769341519712,72.18199008462348,25.169600336279867,163.01957715731805,109.0441243276387,19.59769548378489,77.04291057281415,182.6028041883595,124.4198585542734,66.58364080552849,82.29110015547377
2023-02-09,185.3109968113612,148.98848246298328,12.69523703307821,47.13380987823357,196.34734207471956,143.494430283596,138.51380072553482,138.71873198865683,,196.50189829406028,73.35190358174977,25.37839754572368,163.7674813988872,113.66824560385996,19.94702830173879,72.47891218286316,178.26140390582788,127.91998342572047,72.08437496293804,80.61728030752214
2023-02-10,178.62521618113004,150.96103687563038,12.582426490868803,45.36782008119991,203.16775201649057,138.3217858894006,138.46860301641607,138.8173774516694,282.22451011589686,194.4266775205826,71.25367016048922,25.313629285618344,160.81340539504157,110.00849569250028,20.04524385341807,73.16275179142518,175.78576032157986,126.85173202011067,72.4610398044856,80.55918899345076
2023-02-13,181.4066314035507,149.7485820664409,12.61155565103778,50.47956961877164,215.46126524361063,131.61100797545797,141.41363066823948,140.29570210864568,283.3481203874027,193.90426083413183,71.535934486321,26.24561786833788,162.93030607472656,109.36773287402096,20.583862458494416,76.02578470779422,179.8306437567935,126.4701956652239,,79.55029249720354
2023-02-14,183.70531379428215,151.6510835750893,12.761485719574816,50.03506747593403,213.28712600640063,132.42286755360252,139.59625125773508,141.3446657804376,292.1644023580125,190.78877832421784,72.24430663722167,26.116742052258477,161.65106635050157,111.92123919205524,20.42647346745756,75.59841813719031,179.52192080571533,129.1577413061042,,78.8658772111224
2023-02-15,184.5245637942305,152.06686304290807,12.836025159683777,49.85234816237449,219.28201724458245,119.0282282325454,137.65915372793285,138.74180667569533,296.05167601938547,179.95155245262472,71.89031620000334,25.227143230366096,159.17614878271564,112.38548989007782,20.98008876007027,76.55165477701696,178.9149488802505,128.81609123184083,75.00490420825757,
2023-02-16,185.7603274321904,153.71582154764343,12.948265686266495,47.00389520562761,201.32325135109355,117.06616398805632,137.17558149580984,137.99614367607649,,174.91764672473477,72.52529382606998,26.140870076493588,160.191840919946,107.67051581177,20.821831387684902,74.87922654037213,176.1626772020856,133.0831968464208,73.95043534381108,78.6940177875238
2023-02-17,178.57341881397204,151.18647999240392,12.998312430278755,46.893988981648576,198.81680061485216,119.0209968240875,141.4869001091933,135.76188758052083,283.3350877089569,178.27772734327442,72.6635759909988,26.31273932769021,160.1594246574856,97.11606721691676,20.834066617900486,72.57670679467552,169.75386832326424,139.2554970381224,75.89015146672904,80.606211655132
2023-02-20,,152.94595691083055,12.918587524380031,43.66870597783079,198.0152692138772,124.01584806971228,141.4258680327245,126.92565839487902,288.441156740146,184.65869820327725,73.38181115700162,25.89222963182127,160.55630900463103,90.07536305100228,21.47220762551748,72.95098420283179,169.45830951871605,140.83122836054548,80.49583949974257,81.42526802683562
2023-02-21,162.43958021595367,153.1949330330793,12.908073086561116,42.90898693570656,191.3454694919599,131.20168137233318,136.60263703598903,124.5847834216726,292.61134958408144,174.95699819611417,73.77986266324167,25.794801897532786,159.33398823176074,92.42344324864855,21.300598438978103,72.67519508127373,166.71336608066824,139.7910828543754,84.510778504649,81.27400113313236
2023-02-22,154.56189079083848,152.35760627683868,12.853767071563864,,190.15089499653317,141.3661987184594,142.13775000578093,125.13503217370184,,170.46332450454088,75.11213431650748,25.18900429264413,158.27811354317544,96.89090446916406,22.303918219238525,70.42524036438449,167.4995874586677,141.416923726253,83.49928390453826,80.94261156065086
2023-02-23,162.37471958794754,151.93078264777927,12.68966118354784,43.71258519444598,185.2376280494213,141.0674396543212,140.62838841706997,124.05402997233972,286.6935462217972,173.7227075342744,75.38369766349798,24.44636041801456,160.7347343511647,99.8043564207919,22.1072996651472,73.57150695148394,170.96978928175454,140.9089737519587,84.31314648807198,83.08438124692842
2023-02-24,154.52116310465138,152.2362116313298,12.47170233456552,45.85733712176624,187.49099645045527,141.66636854706798,144.6874854778073,124.45296671616322,260.1338730554048,175.7975021578339,76.69825596389518,23.959445690855773,161.03774540411584,101.0746907527997,22.7483510616166,76.87603837793283,171.35232697456055,140.95231898046546,,81.50552270983404
2023-02-27,153.9235721270536,150.63734593774348,12.663439790547036,45.57570671566096,177.39860624130932,141.1088916839368,148.08897062085745,124.50964048491169,266.96039887385007,168.2971368611837,76.26743326899886,23.459861616364933,158.45348519417513,100.00081463402304,22.322908901901727,76.79217031071099,170.1863250983195,149.48421956998092,87.77970986182775,
2023-02-28,157.94802082906432,147.7505010061329,12.706400687640228,42.18412183651436,189.04914028773013,149.87404978046425,146.561898468405,123.28483321781964,273.93592304322846,168.44543922190502,76.63039788727595,,159.0660208585658,98.07157314943042,22.5665649511964,71.60766381079699,168.07347219608417,142.72043476076223,84.59011592703307,76.54708383811135
2023-03-01,147.4175229253676,148.6719171812842,13.048531993752084,40.65519157200298,195.91013762790664,146.1324940931931,146.87175867741422,125.70739541891034,297.70854564048017,174.64649190899306,76.15796888954678,23.79877135947214,158.1522341067137,104.891011035626,21.203063401385144,70.3833050090263,170.6419204552229,144.76276107542992,81.13484172481462,74.73507647637041
2023-03-02,149.87932434054335,152.6454078107286,13.17983418713454,38.86774704196368,190.64477223648896,147.95241021495696,148.78546315824917,125.98137142551516,288.95043405879846,172.97063251240448,76.24817937142461,,158.3834885476278,94.03696890828684,21.94604494988077,68.6479451933824,170.57757761034165,141.263986532834,77.31668061521634,75.09869184825668
2023-03-03,146.71482738323428,149.90669431427372,13.287759777037534,,202.6263976733845,144.71537371726515,148.13174334395754,125.50619908918536,281.516920579552,170.03053583347034,76.10739951007015,23.741247112725457,159.80828828136154,92.38393030003527,22.01505835950825,66.56555199868215,170.40650373864327,142.75055517553824,,74.59067030908662
2023-03-06,153.85617812829855,147.5817790584293,13.350041354222348,41.8305857613616,198.51350483164825,149.66154710299566,152.52277821304563,124.25825613600612,280.4361445919291,164.5034976052524,77.27234755994871,24.42985451457229,162.67010818356877,97.13451242251844,21.513141445743425,67.88599640296236,167.87677744989037,141.20425825052132,73.09815905341112,73.74273313403351
2023-03-07,156.87497556213748,147.1187036087485,12.99236366888255,43.480989656855215,180.00335377080205,151.99078998477987,148.9656765178039,123.52356995271508,283.680339053352,170.6450788883837,76.74909089223877,25.31987710017627,160.30715644365037,101.33538662322488,21.54640471774605,70.07808757155664,172.72608237630533,140.96542718188346,73.69669080439012,71.54081279644915
2023-03-08,147.24653585727728,148.09483416871063,12.946932988869063,44.047544979381655,209.3581101113429,149.07617108202578,150.52388794637187,124.36113710990662,278.4062620013201,177.2413709467725,76.95713229210806,24.93034323920479,160.16618691383846,96.17307963211702,22.38171474774759,70.43975831969028,169.7223344474216,145.88056565419777,76.1220940120566,72.26756236729213
2023-03-09,136.57327190533243,148.82638062367013,13.079123520139673,41.31025434429741,213.9260179927804,141.03220730194897,149.86502786613454,121.30213874320172,336.90875612052025,180.1679657326419,76.27409028994875,24.655363986285437,161.67341972044832,89.78996769583223,22.303306142583363,77.47599467370492,167.13342159404547,144.5364709275871,82.4238073284358,72.5115646907695
2023-03-10,135.20295172823305,147.74291217604323,13.148649346189991,40.46226898488134,201.15292753237284,134.36833035207906,153.95428509856424,120.35743295753927,344.406798022413,174.9213939172275,75.146482317496,,157.0399419098155,93.3570498379799,22.614000572081768,78.44271399369953,166.05655797182817,147.63737769144456,82.43652316095287,71.42130143310071
2023-03-13,137.00211139508036,154.45864632905042,13.19600692179886,40.61561355197539,195.1945095714865,128.31528030109288,156.79447918410474,120.26861235113478,342.80881958453773,175.63950917787315,75.13656369914392,23.306973703189065,156.22110451306898,91.79116313896236,22.40257211383008,75.04064389682124,170.23304009090555,150.38528219264498,83.30041996813426,69.64094822904096
2023-03-14,136.0111449458488,156.64141035928083,13.277731676039108,38.601759563885125,167.54456006906844,144.44630100788152,156.58459064955278,120.53322927013063,,177.39953930916624,73.40538034984394,22.42090207398173,155.44434265785046,98.22689661298357,22.29987398615589,76.31898983054397,169.83047112442236,150.18988889338382,,69.65984500510221
2023-03-15,135.27292910159835,158.25059325331344,13.125933682748386,40.91132064921634,176.55002857715186,139.9264320686406,158.236744523442,119.92278203166735,327.3423770763175,179.609874024852,73.62924465721791,23.66911149670959,154.69758423254115,101.31166071267135,21.9274943544372,72.50405232654605,169.6201817686414,147.31108764071772,79.69138603680801,68.97978478522576
2023-03-16,133.0098771519663,159.85693724348766,13.00495073567772,42.11763055110379,171.12369101984746,148.80698763300597,155.38961244601495,118.08754804896306,309.7240841307704,173.47858850734147,73.15554875351484,23.56122738615662,156.09382170894733,98.17487544510408,22.15023933695426,72.90119827877756,173.48620325862146,152.2815122664356,83.46434184076539,69.73055229621005
2023-03-17,,169.81303283353242,13.129658531949218,43.31805211205618,175.3485581697695,147.91924597472536,162.38731948684156,119.6445559747666,317.217148051372,171.4712356790674,74.6455973656817,23.824734795325405,157.7620608181271,98.1661183345526,22.12065662312401,71.76579027635005,170.44792252915917,157.49108921224766,81.72257094811076,71.36957831717483
2023-03-20,131.75704492929148,171.0493730596972,13.636896841839771,44.45201058500077,167.3304890875792,133.93675541599254,157.69758638855478,120.32438823440016,,167.73561160121815,74.22148793183035,23.24916728620765,154.03962216753425,107.46075576943436,22.0888517689879,68.14065749786516,175.42393964201753,157.9022082229737,83.78702046422588,71.65888187742732
2023-03-21,141.7285332206825,169.21072681692596,13.63506998909937,42.758816515287336,151.2973999649661,133.57086566747307,158.9401109713623,120.06684331448592,313.0338047420451,167.40695819651023,73.9533112389544,22.366859920344396,154.04129940131938,108.94271494695728,22.31487972468525,64.55134135459753,176.35123276504603,164.8226688713146,86.21221260683872,74.31596607807126
2023-03-22,134.11107825208092,166.77381134969295,13.636666608646372,42.315283878413794,146.65494575590373,133.25530129177326,159.82713007149312,120.27642615689597,302.8954843903132,167.91580203444576,73.26532520021352,21.30417296233804,154.53486461411777,104.997748820455,20.2807175633311,66.19597160424127,176.89691888672576,166.29790854231223,,73.97775741513017
2023-03-23,138.6774567431566,166.09187546730317,13.750795269789888,44.33150658486724,146.24707365203307,124.05588357304404,154.84472423355683,123.36310322288456,294.36267239368635,161.69311959808,73.78803296026607,22.537348571793267,153.28536036741093,98.39440093751392,20.430838841119023,65.34556617545066,176.42049628644077,174.05970808249896,82.72893124674394,73.48953824289968
2023-03-24,,169.07805960399418,13.886163573180658,44.41476179775656,140.2174735680574,127.15915867539972,153.70760846610068,119.79470184400074,299.97026519379244,169.31001091475366,75.93702490969653,22.766057076452388,155.45098954889536,96.92206731611311,20.7355352036355,65.01233446850625,174.54833396729282,178.0557621210592,80.54485704498501,72.92816015985434
2023-03-27,132.92613943242188,169.54433786234878,13.812035811257504,42.65772732275776,142.8621359147156,132.0278016666596,154.98747304481586,119.00981710992338,307.25950618101194,160.76955924217944,76.36080150781123,23.699116530850848,156.5437063611679,89.63253022871292,21.483693222380108,66.23281356193722,175.0690987683233,178.99135850711852,82.81929216349387,72.14033290878623
2023-03-28,132.12677323004715,168.48151259820642,13.728470673908417,,144.75901629513606,123.6849281414491,156.2270596725622,118.3692722208974,302.72585310473494,159.48178564732564,77.42730723765051,22.631209319041467,156.21153764246313,88.79547536999867,20.66618729751744,66.92623785496575,179.82297541039213,170.07752929976246,82.36298946492116,72.12129931903515
2023-03-29,125.96427632281032,165.932053237646,13.530876956391666,43.453741684872206,144.67520476284434,138.07695267475196,148.58659446055208,117.183468664402,296.8494891073382,162.7023788726869,77.72169986814514,21.8379497853679,153.47792021046914,89.49077156562409,20.779755187090277,67.33453817039,183.027291020046,161.1823060439492,83.40333811113445,71.33582240531682
2023-03-30,126.56503842914654,164.4118661440136,13.466026274068083,42.874972516883744,132.07675827388223,137.9094500580165,144.9340586546495,118.55991062879257,279.5948754887189,157.19836806976292,78.97723775716823,20.356749375800398,153.4892662779581,88.24597350496306,20.29923351141396,72.38706663837658,186.9932652824406,154.2237113312078,86.09121825557591,69.46290796982981
2023-03-31,125.24970795384918,166.3042293904487,13.62796830746104,43.68313883341024,130.06248016954805,142.12687757119895,138.94896726287192,119.62366752909357,278.20403916085,163.0238328933055,77.70555974625933,21.05167248138352,150.12630124717978,91.22083039854849,20.41698780311435,69.50167678828221,187.3593720880356,163.50110359833866,88.84220524039651,69.85122212181757
2023-04-03,124.0855844724967,164.8306174113618,13.571058714176557,43.10453710536703,134.1916578495126,144.8780448481537,143.2236671933943,120.70242354875188,270.4246016931713,161.3479786707941,78.90348863097968,22.177810016407243,149.22661303135914,96.28247944012335,20.40933835997238,70.31507973781532,186.29087807799277,173.72169627374086,89.52787548093595,68.8466031945097
2023-04-04,,164.95112908201105,13.50351238605116,41.45184963496629,142.5061012667495,135.81893316687734,146.46657113738704,120.57689690943924,262.164765011241,156.6552976201729,78.70870017232096,21.401047106429512,148.87591023177336,99.39553579597433,21.09476274297336,69.28446734702219,176.38851425693034,172.03508117305478,84.72429177970203,69.25731287374525
2023-04-05,127.67727131842548,164.66898522269295,13.646971776995844,45.640797584226696,135.21938140471457,141.51619418324267,144.82089290285373,119.78126729160611,276.8537395694677,156.4732269760396,79.66186433031196,22.187174012640348,147.44041743999438,99.11034869859228,20.691374598132743,65.19832402803569,182.9022998676652,166.83942105809913,85.52945219823806,67.96855049755314
2023-04-06,126.7375554226531,163.97196159220056,13.387985676156909,45.99296509145972,124.76797900447784,139.56550433679223,142.01411735340486,124.8865722659276,272.0850916736798,157.25268680570483,80.9719027544036,21.15480368726551,148.4883155475535,101.25439080127286,20.887249823555305,63.54474375845796,183.7211514573777,156.76702207539603,84.99418876604904,65.70978932802505
2023-04-07,126.42227755856904,162.6257228375835,13.621269372171028,50.4778288113948,144.91806407438918,140.6719441944052,138.72411539673374,125.20174964763478,263.24379683606446,159.05899494097545,82.04279832690037,20.738511890275515,147.6498775673481,100.38976061045574,20.2139290902893,70.56728925764611,180.0142466282792,159.08531445495572,79.18796410886031,65.9564328116903
2023-04-10,129.7636320650715,162.84325235144794,13.589505231745902,46.70890876495293,145.41081567350778,137.09341400670405,139.85629293266342,126.34166038862053,263.113076542791,149.09161077407123,81.56429790036272,20.968639967868903,150.41318889875723,93.15216481734116,20.91807753057646,72.17699857306157,187.06657482469024,154.61504567309677,79.95094954362297,
2023-04-11,122.63552487115592,159.72316816329416,13.346602838493364,51.144525954009744,132.98007942151145,139.15216924438565,136.78428252931806,128.38849833788493,274.2873835020446,144.0079834949744,81.57006209991938,21.12794418014734,148.72808482343342,98.75671329843033,20.913567990272185,69.4249915146204,181.20564230635617,152.11163994911206,76.44483731265221,65.44434285607751
2023-04-12,126.9639188109884,158.29688416365488,13.616993643059724,51.09690948610015,131.89221504653327,132.58273425561913,136.6147235503192,128.74058899334597,285.8099456130588,144.93938126710196,82.23518519113695,22.388784410635385,148.7002830471978,101.67312833501164,20.97598933855636,67.0625890704277,180.19416953993505,149.4428972387641,79.60186034601078,67.35029115869396
2023-04-13,124.93057750076048,156.626896552053,13.444120062665515,46.7840111679087,135.64733579602188,128.91706883883387,142.7578141300376,127.62124987697662,290.57560326435464,148.15064801298345,81.68461390869659,22.26521949229881,148.16574899294255,104.1712175304082,20.45882991854884,65.104793052694,179.29414515076957,144.28893787838578,80.47420811461737,67.42225908820599
2023-04-14,120.20693584259396,157.22326021283652,13.53868227626361,46.70061732766611,138.75524920272392,142.05260033729533,142.91704729676167,131.19682253805098,288.0625296666179,136.41025586985828,81.1991177299631,22.38241447294786,151.114990049112,107.18205946452557,20.86931485679306,64.15023780294983,180.7282931352056,148.97348543032408,77.68857505355302,68.53890973525121
2023-04-17,120.77451338037623,162.38883060000117,13.685769963858329,44.23940959860629,131.53390538483316,145.432739016305,143.8226459368643,132.87585433249666,,137.1283950583756,82.9349161907841,21.884948317561477,150.95762223276068,108.20943316511284,20.886879153172654,64.58981336468764,191.6543879983351,149.22551813171674,75.68055715473898,67.24308867789387
2023-04-18,122.3086137624242,160.17692633443966,13.753837477205318,45.277482374183,124.01880136850755,136.40849442831637,146.29787411617485,131.30685074250272,311.82770825874195,137.0630651482724,83.10738611008057,20.56173538544782,154.32798651727953,104.55481740541316,20.48317094806423,67.12393234523213,187.313080130438,140.41439381246224,77.57421204369625,68.05388958127284
2023-04-19,114.56238303931612,166.16306387194018,13.656514282510011,43.70064958200905,123.32095372685758,130.76159233694233,146.54470016958436,131.5611488831421,290.817487039549,132.61072728167707,84.23588133870697,20.597894343851017,155.6747367197643,115.48000706919989,19.81238982209004,63.55609794074609,183.9372167975725,138.75521315760224,71.09409492945319,68.19634797336205
2023-04-20,118.3662192883179,165.2144633764018,13.896825185863165,,116.87331514675644,126.13851032508406,148.6706755975139,132.5648166650581,296.47678164398906,128.15987663622877,83.42870066590717,,155.21182699756926,117.44110718907484,19.4515937870386,64.1297090365356,181.4352338599824,137.65765543759144,71.71524142353022,70.84376441239502
2023-04-21,115.30701320707315,163.14172397909246,13.977776362774875,47.209432818286906,122.07689737527184,124.67818590108472,144.28548868372718,133.38914553829042,307.517393801033,124.8424870433644,82.73714114638474,18.983161089494345,155.63469950084013,122.22625214287577,19.101508787296105,65.81542568370965,177.63275255571008,137.95534164909236,,72.16187364427367
2023-04-24,114.90520216023737,159.69224566562045,14.180495283262877,46.700415710905375,128.7839431256639,122.03052800868606,150.67613620324624,135.80225168143014,317.4252755564161,132.44729012564795,84.4006386714998,19.13333678018726,156.46205991786266,132.58618595760498,18.84136370320552,62.096676468105294,181.51737414816185,138.87446063992238,72.36978927913864,
2023-04-25,110.59436269987452,158.74093980866317,14.03993002862738,44.33034521588291,132.67769459294087,116.75269280076355,156.72489275388028,133.33215572788822,323.35419665593935,135.14920567025302,84.40025525862754,19.210494246983554,156.87476378313676,139.86454086303902,19.272002884683616,61.84579765498813,182.99129817599248,140.85688903915653,70.27227032141369,75.56011303807938
2023-04-26,105.92590687002108,157.0840516061134,14.283108217664983,46.00423784267214,122.8985622465679,114.34709021735708,154.26927947303682,130.3268682159331,308.6499743292068,137.03684328123435,81.90012193226531,19.88904760264045,153.88279552349707,129.98337800895862,19.59970098833608,64.023908016011,179.09047600198747,143.54586475834932,65.88824154751818,74.61356371654098
2023-04-27,101.1279385781594,160.76708821473864,14.354460698367198,,120.91242532377804,120.44204517717164,152.97048703686673,128.06654420775345,325.7369197509988,137.6380550975389,81.29887781315804,19.710693052037545,153.97288241306293,138.2920999964949,19.454901832185705,65.21658616720748,178.87729853471555,140.62626082711463,67.86214438965419,75.00745793750727
2023-04-28,92.07345400957148,157.45232923582645,14.296047269099777,46.61434031873353,116.15276771956606,120.10060514643844,157.13716914424108,128.2981497717822,342.6593081251405,138.10695033362364,82.4306227571612,20.88292437315619,152.73006702525265,133.98484379250456,19.13024223995232,64.84594196326773,180.11499350441724,147.09942303159542,67.48201941428009,76.45077066619638
